iter	Passed	Remaining
3227	45644	70191
3228	45659	70178
3229	45671	70161
3230	45684	70145
3231	45699	70133
3232	45715	70121
3233	45729	70107
3234	45743	70092
3235	45757	70078
3236	45771	70064
3237	45786	70051
3238	45799	70036
3239	45812	70020
3240	45826	70005
3241	45840	69991
3242	45853	69975
3243	45865	69958
3244	45879	69943
3245	45894	69930
3246	45908	69915
3247	45922	69902
3248	45937	69888
3249	45950	69873
3250	45966	69861
3251	45979	69846
3252	45995	69834
3253	46010	69821
3254	46025	69808
3255	46039	69794
3256	46053	69779
3257	46067	69766
3258	46081	69751
3259	46094	69736
3260	46108	69721
3261	46122	69707
3262	46137	69693
3263	46150	69677
3264	46164	69664
3265	46178	69650
3266	46194	69638
3267	46209	69624
3268	46223	69611
3269	46236	69595
3270	46250	69580
3271	46265	69567
3272	46279	69554
3273	46294	69540
3274	46307	69524
3275	46321	69510
3276	46334	69495
3277	46349	69481
3278	46364	69469
3279	46379	69455
3280	46393	69441
3281	46407	69427
3282	46423	69415
3283	46435	69399
3284	46449	69384
3285	46464	69371
3286	46478	69357
3287	46492	69342
3288	46505	69326
3289	46519	69312
3290	46531	69294
3291	46544	69278
3292	46558	69265
3293	46574	69254
3294	46589	69240
3295	46604	69228
3296	46619	69215
3297	46633	69200
3298	46648	69187
3299	46661	69171
3300	46675	69157
3301	46690	69144
3302	46704	69129
3303	46718	69116
3304	46732	69102
3305	46747	69088
3306	46761	69074
3307	46776	69061
3308	46788	69044
3309	46802	69030
3310	46817	69017
3311	46832	69004
3312	46847	68990
3313	46861	68976
3314	46875	68962
3315	46889	68948
3316	46903	68934
3317	46917	68920
3318	46932	68906
3319	46948	68894
3320	46962	68881
3321	46977	68868
3322	46992	68855
3323	47008	68843
3324	47024	68832
3325	47038	68818
3326	47052	68804
3327	47067	68790
3328	47081	68776
3329	47095	68761
3330	47109	68748
3331	47123	68733
3332	47137	68719
3333	47152	68706
3334	47167	68692
3335	47181	68678
3336	47195	68665
3337	47211	68653
3338	47227	68641
3339	47240	68625
3340	47253	68610
3341	47268	68596
3342	47281	68581
3343	47294	68565
3344	47309	68552
3345	47322	68536
3346	47337	68523
3347	47351	68509
3348	47366	68496
3349	47380	68482
3350	47394	68467
3351	47408	68453
3352	47423	68440
3353	47437	68426
3354	47452	68413
3355	47468	68401
3356	47482	68388
3357	47496	68374
3358	47511	68360
3359	47526	68347
3360	47539	68332
3361	47553	68318
3362	47566	68301
3363	47580	68286
3364	47595	68274
3365	47610	68261
3366	47626	68249
3367	47640	68235
3368	47653	68220
3369	47667	68205
3370	47681	68191
3371	47695	68176
3372	47709	68162
3373	47724	68149
3374	47738	68135
3375	47752	68121
3376	47768	68109
3377	47782	68095
3378	47796	68080
3379	47810	68065
3380	47823	68050
3381	47837	68036
3382	47852	68023
3383	47868	68011
3384	47880	67994
3385	47894	67980
3386	47907	67964
3387	47920	67948
3388	47935	67935
3389	47951	67924
3390	47966	67911
3391	47980	67896
3392	47995	67884
3393	48010	67870
3394	48024	67857
3395	48039	67843
3396	48053	67828
3397	48068	67815
3398	48082	67802
3399	48096	67788
3400	48111	67774
3401	48123	67757
3402	48137	67743
3403	48150	67727
3404	48165	67714
3405	48179	67699
3406	48194	67687
3407	48208	67673
3408	48223	67660
3409	48237	67646
3410	48252	67632
3411	48267	67619
3412	48284	67609
3413	48298	67595
3414	48314	67583
3415	48330	67571
3416	48345	67559
3417	48358	67544
3418	48373	67530
3419	48387	67516
3420	48402	67502
3421	48415	67487
3422	48429	67473
3423	48445	67460
3424	48459	67447
3425	48474	67434
3426	48488	67420
3427	48502	67405
3428	48515	67390
3429	48529	67375
3430	48543	67361
3431	48556	67345
3432	48572	67333
3433	48587	67320
3434	48602	67307
3435	48616	67292
3436	48629	67278
3437	48643	67262
3438	48657	67249
3439	48673	67237
3440	48687	67223
3441	48702	67210
3442	48716	67196
3443	48730	67180
3444	48745	67167
3445	48758	67153
3446	48774	67141
3447	48789	67128
3448	48804	67114
3449	48819	67101
3450	48834	67089
3451	48849	67076
3452	48863	67061
3453	48876	67045
3454	48891	67032
3455	48906	67020
3456	48920	67005
3457	48934	66991
3458	48949	66978
3459	48965	66966
3460	48980	66953
3461	48994	66939
3462	49010	66927
3463	49024	66913
3464	49038	66898
3465	49052	66884
3466	49068	66872
3467	49081	66857
3468	49096	66844
3469	49110	66829
3470	49124	66815
3471	49138	66801
3472	49153	66788
3473	49168	66775
3474	49183	66761
3475	49198	66749
3476	49214	66736
3477	49229	66724
3478	49243	66710
3479	49259	66698
3480	49272	66683
3481	49287	66669
3482	49302	66657
3483	49316	66642
3484	49330	66627
3485	49344	66613
3486	49357	66598
3487	49372	66585
3488	49386	66570
3489	49401	66557
3490	49416	66545
3491	49431	66531
3492	49445	66517
3493	49460	66503
3494	49473	66488
3495	49487	66474
3496	49501	66460
3497	49515	66445
3498	49529	66431
3499	49543	66416
3500	49559	66404
3501	49572	66389
3502	49585	66374
3503	49600	66360
3504	49616	66348
3505	49630	66334
3506	49645	66321
3507	49660	66308
3508	49674	66294
3509	49688	66279
3510	49703	66266
3511	49717	66251
3512	49731	66237
3513	49747	66225
3514	49762	66212
3515	49775	66197
3516	49790	66185
3517	49804	66170
3518	49818	66155
3519	49831	66140
3520	49846	66126
3521	49860	66112
3522	49874	66097
3523	49889	66084
3524	49903	66071
3525	49918	66058
3526	49931	66042
3527	49945	66028
3528	49960	66014
3529	49973	65999
3530	49988	65985
3531	50003	65973
3532	50017	65959
3533	50032	65946
3534	50046	65930
3535	50060	65916
3536	50074	65902
3537	50089	65889
3538	50103	65875
3539	50118	65861
3540	50132	65846
3541	50145	65832
3542	50158	65816
3543	50172	65802
3544	50186	65787
3545	50200	65772
3546	50213	65758
3547	50228	65744
3548	50242	65729
3549	50256	65715
3550	50270	65701
3551	50284	65687
3552	50299	65673
3553	50312	65658
3554	50326	65643
3555	50340	65628
3556	50353	65614
3557	50367	65599
3558	50381	65585
3559	50396	65571
3560	50410	65557
3561	50424	65543
3562	50439	65530
3563	50455	65518
3564	50469	65504
3565	50482	65489
3566	50496	65474
3567	50510	65460
3568	50524	65445
3569	50537	65429
3570	50551	65415
3571	50566	65401
3572	50581	65389
3573	50595	65375
3574	50608	65359
3575	50621	65343
3576	50636	65330
3577	50650	65316
3578	50665	65303
3579	50680	65290
3580	50694	65275
3581	50708	65261
3582	50724	65248
3583	50737	65234
3584	50751	65220
3585	50766	65206
3586	50780	65192
3587	50796	65179
3588	50811	65167
3589	50825	65152
3590	50838	65137
3591	50852	65123
3592	50867	65109
3593	50881	65095
3594	50896	65082
3595	50911	65069
3596	50926	65055
3597	50941	65043
3598	50956	65029
3599	50971	65016
3600	50984	65001
3601	50999	64988
3602	51016	64977
3603	51031	64964
3604	51046	64950
3605	51061	64938
3606	51074	64923
3607	51088	64908
3608	51104	64896
3609	51120	64884
3610	51136	64872
3611	51150	64858
3612	51165	64845
3613	51181	64833
3614	51195	64819
3615	51209	64805
3616	51224	64792
3617	51239	64778
3618	51254	64765
3619	51269	64752
3620	51285	64740
3621	51299	64726
3622	51313	64711
3623	51326	64696
3624	51340	64681
3625	51354	64667
3626	51369	64653
3627	51384	64641
3628	51399	64627
3629	51413	64613
3630	51427	64600
3631	51442	64586
3632	51457	64573
3633	51472	64560
3634	51485	64544
3635	51499	64530
3636	51514	64516
3637	51529	64503
3638	51544	64491
3639	51559	64477
3640	51573	64462
3641	51588	64449
3642	51602	64436
3643	51616	64421
3644	51631	64408
3645	51646	64395
3646	51661	64381
3647	51676	64369
3648	51692	64356
3649	51706	64342
3650	51720	64328
3651	51735	64315
3652	51750	64302
3653	51765	64288
3654	51780	64276
3655	51795	64262
3656	51810	64249
3657	51826	64237
3658	51840	64223
3659	51854	64208
3660	51867	64193
3661	51882	64179
3662	51896	64165
3663	51910	64151
3664	51924	64137
3665	51938	64123
3666	51953	64109
3667	51967	64095
3668	51981	64081
3669	51996	64068
3670	52010	64053
3671	52026	64041
3672	52040	64027
3673	52056	64015
3674	52071	64002
3675	52085	63986
3676	52099	63973
3677	52114	63959
3678	52128	63946
3679	52142	63930
3680	52157	63917
3681	52172	63904
3682	52186	63890
3683	52203	63879
3684	52218	63866
3685	52232	63852
3686	52247	63838
3687	52261	63825
3688	52276	63811
3689	52291	63797
3690	52305	63784
3691	52320	63770
3692	52332	63754
3693	52348	63741
3694	52364	63729
3695	52377	63715
3696	52391	63699
3697	52403	63683
3698	52416	63667
3699	52428	63651
3700	52442	63637
3701	52459	63625
3702	52473	63612
3703	52488	63598
3704	52503	63585
3705	52517	63570
3706	52532	63557
3707	52547	63544
3708	52561	63530
3709	52576	63517
3710	52591	63504
3711	52607	63491
3712	52622	63478
3713	52636	63463
3714	52649	63448
3715	52664	63434
3716	52679	63422
3717	52694	63409
3718	52709	63395
3719	52724	63383
3720	52739	63369
3721	52752	63354
3722	52766	63339
3723	52781	63326
3724	52794	63311
3725	52809	63297
3726	52823	63283
3727	52838	63270
3728	52853	63256
3729	52868	63243
3730	52882	63229
3731	52896	63214
3732	52910	63200
3733	52923	63184
3734	52937	63170
3735	52952	63156
3736	52966	63143
3737	52981	63129
3738	52995	63115
3739	53009	63101
3740	53022	63086
3741	53036	63071
3742	53050	63056
3743	53066	63044
3744	53081	63031
3745	53095	63017
3746	53109	63002
3747	53124	62989
3748	53137	62974
3749	53150	62958
3750	53163	62943
3751	53176	62927
3752	53189	62912
3753	53202	62896
3754	53215	62881
3755	53229	62866
3756	53244	62853
3757	53258	62838
3758	53270	62822
3759	53284	62807
3760	53298	62793
3761	53311	62777
3762	53325	62763
3763	53340	62749
3764	53354	62736
3765	53369	62722
3766	53385	62710
3767	53400	62696
3768	53415	62684
3769	53429	62669
3770	53443	62655
3771	53456	62640
3772	53470	62625
3773	53484	62610
3774	53496	62594
3775	53511	62581
3776	53526	62567
3777	53540	62553
3778	53553	62538
3779	53568	62525
3780	53582	62510
3781	53596	62495
3782	53610	62482
3783	53624	62466
3784	53637	62452
3785	53652	62438
3786	53666	62424
3787	53680	62410
3788	53693	62394
3789	53706	62378
3790	53719	62362
3791	53732	62348
3792	53747	62334
3793	53760	62319
3794	53774	62305
3795	53788	62289
3796	53801	62274
3797	53815	62260
3798	53828	62244
3799	53842	62230
3800	53857	62217
3801	53872	62203
3802	53886	62189
3803	53899	62174
3804	53914	62161
3805	53927	62145
3806	53942	62132
3807	53955	62117
3808	53969	62103
3809	53984	62089
3810	53999	62076
3811	54013	62061
3812	54026	62046
3813	54041	62033
3814	54054	62017
3815	54068	62003
3816	54081	61987
3817	54096	61974
3818	54110	61960
3819	54123	61944
3820	54138	61931
3821	54154	61919
3822	54169	61906
3823	54183	61891
3824	54198	61878
3825	54213	61864
3826	54227	61851
3827	54242	61837
3828	54256	61823
3829	54271	61810
3830	54287	61797
3831	54301	61783
3832	54315	61769
3833	54330	61756
3834	54345	61742
3835	54359	61728
3836	54372	61712
3837	54386	61698
3838	54401	61684
3839	54415	61671
3840	54429	61656
3841	54443	61642
3842	54457	61627
3843	54472	61614
3844	54486	61599
3845	54500	61586
3846	54515	61573
3847	54530	61559
3848	54545	61545
3849	54558	61530
3850	54572	61516
3851	54587	61502
3852	54600	61487
3853	54613	61471
3854	54627	61458
3855	54640	61442
3856	54656	61429
3857	54670	61415
3858	54685	61402
3859	54701	61390
3860	54715	61375
3861	54729	61361
3862	54742	61346
3863	54756	61332
3864	54771	61318
3865	54785	61304
3866	54800	61291
3867	54816	61278
3868	54829	61263
3869	54842	61248
3870	54857	61234
3871	54872	61221
3872	54886	61206
3873	54900	61192
3874	54913	61177
3875	54928	61163
3876	54942	61149
3877	54957	61136
3878	54970	61120
3879	54983	61105
3880	54997	61091
3881	55011	61076
3882	55026	61063
3883	55042	61050
3884	55056	61037
3885	55072	61024
3886	55086	61010
3887	55102	60998
3888	55117	60985
3889	55132	60971
3890	55147	60958
3891	55161	60943
3892	55176	60930
3893	55191	60917
3894	55205	60902
3895	55221	60891
3896	55237	60879
3897	55253	60866
3898	55267	60852
3899	55282	60839
3900	55296	60824
3901	55311	60811
3902	55325	60796
3903	55339	60783
3904	55355	60770
3905	55368	60755
3906	55382	60740
3907	55396	60726
3908	55410	60712
3909	55423	60696
3910	55436	60680
3911	55450	60666
3912	55463	60651
3913	55477	60636
3914	55491	60622
3915	55507	60610
3916	55521	60595
3917	55534	60580
3918	55548	60566
3919	55564	60553
3920	55580	60541
3921	55594	60527
3922	55609	60514
3923	55622	60498
3924	55635	60483
3925	55647	60466
3926	55659	60450
3927	55674	60436
3928	55687	60421
3929	55702	60408
3930	55717	60394
3931	55731	60380
3932	55746	60367
3933	55761	60353
3934	55775	60339
3935	55789	60325
3936	55804	60312
3937	55819	60298
3938	55834	60285
3939	55848	60271
3940	55862	60256
3941	55875	60241
3942	55888	60225
3943	55901	60209
3944	55915	60195
3945	55928	60181
3946	55942	60166
3947	55956	60151
3948	55970	60137
3949	55985	60123
3950	55999	60110
3951	56014	60096
3952	56028	60081
3953	56041	60066
3954	56056	60053
3955	56071	60040
3956	56085	60025
3957	56100	60012
3958	56114	59998
3959	56129	59984
3960	56144	59971
3961	56157	59955
3962	56171	59941
3963	56185	59927
3964	56201	59915
3965	56216	59901
3966	56229	59886
3967	56242	59871
3968	56258	59858
3969	56273	59845
3970	56287	59830
3971	56302	59817
3972	56317	59804
3973	56331	59789
3974	56345	59775
3975	56360	59762
3976	56375	59748
3977	56388	59733
3978	56403	59720
3979	56418	59706
3980	56432	59692
3981	56443	59675
3982	56455	59659
3983	56468	59643
3984	56481	59628
3985	56496	59614
3986	56510	59600
3987	56525	59586
3988	56539	59572
3989	56554	59559
3990	56568	59544
3991	56583	59531
3992	56599	59519
3993	56614	59506
3994	56627	59491
3995	56642	59476
3996	56657	59464
3997	56672	59450
3998	56685	59435
3999	56700	59421
4000	56715	59408
4001	56730	59395
4002	56745	59381
4003	56757	59366
4004	56772	59352
4005	56788	59339
4006	56803	59326
4007	56817	59312
4008	56832	59298
4009	56846	59284
4010	56860	59270
4011	56873	59254
4012	56885	59239
4013	56901	59225
4014	56915	59211
4015	56929	59197
4016	56944	59183
4017	56959	59171
4018	56973	59156
4019	56987	59142
4020	57002	59128
4021	57016	59114
4022	57030	59100
4023	57045	59086
4024	57059	59072
4025	57072	59057
4026	57087	59043
4027	57101	59029
4028	57116	59015
4029	57130	59001
4030	57145	58988
4031	57160	58975
4032	57174	58961
4033	57189	58946
4034	57203	58932
4035	57218	58919
4036	57232	58905
4037	57246	58891
4038	57260	58876
4039	57274	58861
4040	57288	58847
4041	57304	58835
4042	57318	58821
4043	57333	58807
4044	57346	58792
4045	57358	58776
4046	57372	58761
4047	57386	58747
4048	57400	58732
4049	57413	58717
4050	57427	58703
4051	57442	58689
4052	57456	58675
4053	57471	58661
4054	57484	58647
4055	57497	58631
4056	57513	58619
4057	57528	58605
4058	57544	58593
4059	57557	58578
4060	57572	58565
4061	57585	58549
4062	57600	58535
4063	57614	58521
4064	57628	58507
4065	57642	58493
4066	57655	58477
4067	57670	58464
4068	57683	58448
4069	57697	58434
4070	57710	58419
4071	57725	58406
4072	57740	58392
4073	57754	58378
4074	57768	58363
4075	57782	58349
4076	57797	58335
4077	57812	58322
4078	57826	58308
4079	57841	58294
4080	57855	58280
4081	57868	58265
4082	57883	58251
4083	57897	58238
4084	57912	58223
4085	57926	58209
4086	57941	58197
4087	57955	58182
4088	57971	58169
4089	57986	58156
4090	58000	58142
4091	58014	58127
4092	58028	58113
4093	58042	58098
4094	58055	58084
4095	58072	58072
4096	58087	58059
4097	58101	58044
4098	58112	58026
4099	58122	58009
4100	58135	57993
4101	58145	57975
4102	58155	57956
4103	58166	57939
4104	58176	57921
4105	58187	57903
4106	58197	57885
4107	58208	57868
4108	58218	57850
4109	58228	57831
4110	58238	57813
4111	58249	57796
4112	58259	57778
4113	58271	57761
4114	58281	57743
4115	58291	57725
4116	58301	57706
4117	58312	57689
4118	58323	57671
4119	58332	57653
4120	58342	57634
4121	58353	57617
4122	58365	57601
4123	58376	57583
4124	58387	57566
4125	58398	57549
4126	58411	57533
4127	58423	57517
4128	58436	57502
4129	58450	57488
4130	58464	57473
4131	58478	57459
4132	58493	57446
4133	58508	57432
4134	58523	57420
4135	58539	57407
4136	58553	57393
4137	58568	57379
4138	58584	57367
4139	58598	57352
4140	58611	57337
4141	58624	57322
4142	58638	57307
4143	58654	57295
4144	58667	57280
4145	58685	57270
4146	58699	57255
4147	58712	57240
4148	58727	57226
4149	58741	57213
4150	58754	57197
4151	58769	57183
4152	58782	57168
4153	58796	57154
4154	58810	57140
4155	58823	57125
4156	58837	57110
4157	58850	57095
4158	58865	57082
4159	58880	57069
4160	58894	57054
4161	58909	57041
4162	58924	57028
4163	58939	57014
4164	58953	57000
4165	58967	56985
4166	58980	56970
4167	58993	56955
4168	59006	56939
4169	59018	56923
4170	59032	56909
4171	59046	56895
4172	59061	56881
4173	59075	56867
4174	59089	56853
4175	59102	56837
4176	59116	56824
4177	59130	56809
4178	59146	56796
4179	59165	56787
4180	59182	56776
4181	59196	56762
4182	59212	56749
4183	59227	56736
4184	59247	56727
4185	59270	56722
4186	59286	56709
4187	59300	56695
4188	59315	56681
4189	59328	56666
4190	59343	56652
4191	59356	56638
4192	59369	56623
4193	59384	56608
4194	59397	56594
4195	59411	56579
4196	59424	56564
4197	59438	56550
4198	59452	56535
4199	59466	56521
4200	59481	56507
4201	59495	56493
4202	59509	56479
4203	59522	56464
4204	59536	56450
4205	59551	56436
4206	59565	56421
4207	59579	56407
4208	59592	56392
4209	59606	56378
4210	59619	56363
4211	59634	56349
4212	59648	56335
4213	59663	56322
4214	59678	56309
4215	59691	56293
4216	59706	56280
4217	59721	56266
4218	59736	56252
4219	59750	56238
4220	59762	56223
4221	59777	56209
4222	59792	56196
4223	59807	56182
4224	59822	56169
4225	59837	56155
4226	59852	56142
4227	59866	56128
4228	59881	56115
4229	59896	56101
4230	59911	56088
4231	59926	56074
4232	59939	56060
4233	59954	56046
4234	59968	56032
4235	59983	56018
4236	59997	56004
4237	60011	55990
4238	60025	55975
4239	60040	55961
4240	60053	55946
4241	60066	55932
4242	60082	55919
4243	60098	55906
4244	60112	55892
4245	60127	55879
4246	60141	55865
4247	60155	55850
4248	60169	55835
4249	60184	55822
4250	60197	55807
4251	60214	55795
4252	60228	55781
4253	60240	55765
4254	60254	55750
4255	60267	55735
4256	60281	55721
4257	60296	55708
4258	60311	55694
4259	60326	55681
4260	60341	55668
4261	60356	55654
4262	60371	55641
4263	60386	55628
4264	60400	55613
4265	60414	55599
4266	60427	55584
4267	60441	55570
4268	60456	55556
4269	60471	55542
4270	60485	55528
4271	60500	55515
4272	60515	55502
4273	60529	55487
4274	60544	55474
4275	60558	55460
4276	60573	55446
4277	60588	55432
4278	60601	55418
4279	60615	55403
4280	60629	55389
4281	60644	55376
4282	60658	55362
4283	60672	55347
4284	60688	55334
4285	60703	55321
4286	60718	55307
4287	60732	55294
4288	60747	55280
4289	60761	55266
4290	60775	55251
4291	60790	55238
4292	60805	55225
4293	60821	55212
4294	60835	55198
4295	60850	55184
4296	60863	55169
4297	60878	55155
4298	60892	55141
4299	60907	55128
4300	60922	55115
4301	60937	55101
4302	60950	55086
4303	60965	55072
4304	60979	55058
4305	60994	55045
4306	61010	55032
4307	61024	55018
4308	61037	55003
4309	61051	54989
4310	61067	54976
4311	61081	54961
4312	61095	54948
4313	61109	54933
4314	61124	54919
4315	61138	54905
4316	61152	54891
4317	61167	54878
4318	61181	54864
4319	61197	54850
4320	61210	54835
4321	61225	54822
4322	61238	54807
4323	61252	54793
4324	61267	54779
4325	61282	54766
4326	61298	54753
4327	61312	54739
4328	61326	54725
4329	61340	54711
4330	61354	54695
4331	61367	54680
4332	61381	54666
4333	61394	54651
4334	61410	54638
4335	61425	54625
4336	61439	54611
4337	61453	54597
4338	61468	54583
4339	61482	54569
4340	61497	54556
4341	61511	54541
4342	61525	54527
4343	61540	54513
4344	61554	54499
4345	61569	54485
4346	61585	54473
4347	61599	54459
4348	61614	54446
4349	61629	54432
4350	61643	54418
4351	61658	54404
4352	61672	54390
4353	61687	54376
4354	61700	54361
4355	61714	54347
4356	61728	54333
4357	61743	54319
4358	61759	54306
4359	61772	54291
4360	61787	54277
4361	61802	54265
4362	61817	54251
4363	61832	54237
4364	61846	54223
4365	61860	54209
4366	61874	54195
4367	61887	54180
4368	61900	54165
4369	61914	54150
4370	61928	54136
4371	61939	54119
4372	61949	54101
4373	61961	54085
4374	61971	54067
4375	61981	54049
4376	61991	54031
4377	62001	54013
4378	62011	53996
4379	62021	53978
4380	62032	53961
4381	62044	53945
4382	62054	53927
4383	62064	53910
4384	62075	53892
4385	62086	53876
4386	62096	53858
4387	62106	53840
4388	62117	53823
4389	62128	53806
4390	62139	53789
4391	62150	53773
4392	62160	53755
4393	62171	53738
4394	62181	53720
4395	62191	53703
4396	62201	53685
4397	62212	53668
4398	62223	53651
4399	62235	53635
4400	62247	53619
4401	62261	53605
4402	62272	53588
4403	62284	53572
4404	62298	53558
4405	62312	53544
4406	62326	53530
4407	62342	53516
4408	62356	53502
4409	62370	53488
4410	62383	53473
4411	62397	53459
4412	62410	53444
4413	62424	53430
4414	62440	53417
4415	62454	53403
4416	62469	53389
4417	62483	53375
4418	62498	53361
4419	62511	53346
4420	62525	53332
4421	62540	53318
4422	62554	53304
4423	62568	53291
4424	62582	53276
4425	62595	53261
4426	62610	53247
4427	62624	53234
4428	62639	53220
4429	62653	53206
4430	62670	53194
4431	62685	53180
4432	62698	53165
4433	62711	53150
4434	62726	53137
4435	62742	53124
4436	62757	53111
4437	62773	53098
4438	62787	53084
4439	62802	53070
4440	62816	53056
4441	62830	53042
4442	62843	53027
4443	62859	53014
4444	62873	53000
4445	62888	52986
4446	62903	52973
4447	62917	52959
4448	62931	52945
4449	62945	52930
4450	62959	52916
4451	62973	52902
4452	62987	52888
4453	63001	52873
4454	63016	52860
4455	63031	52847
4456	63045	52832
4457	63059	52818
4458	63073	52804
4459	63088	52791
4460	63102	52776
4461	63116	52762
4462	63130	52748
4463	63145	52734
4464	63160	52721
4465	63175	52707
4466	63189	52693
4467	63202	52677
4468	63216	52664
4469	63231	52650
4470	63246	52636
4471	63258	52621
4472	63274	52608
4473	63288	52594
4474	63304	52581
4475	63317	52566
4476	63331	52552
4477	63344	52537
4478	63358	52522
4479	63373	52509
4480	63388	52496
4481	63404	52483
4482	63419	52469
4483	63433	52456
4484	63447	52441
4485	63460	52426
4486	63474	52411
4487	63489	52398
4488	63503	52384
4489	63518	52370
4490	63533	52357
4491	63548	52343
4492	63562	52330
4493	63576	52315
4494	63590	52301
4495	63605	52287
4496	63619	52273
4497	63637	52262
4498	63653	52250
4499	63668	52236
4500	63682	52222
4501	63697	52208
4502	63712	52195
4503	63727	52181
4504	63742	52168
4505	63757	52154
4506	63770	52139
4507	63785	52126
4508	63799	52112
4509	63813	52097
4510	63827	52083
4511	63840	52068
4512	63854	52054
4513	63867	52038
4514	63881	52024
4515	63896	52011
4516	63911	51997
4517	63925	51983
4518	63939	51969
4519	63952	51954
4520	63968	51941
4521	63982	51927
4522	63995	51912
4523	64009	51898
4524	64023	51883
4525	64038	51870
4526	64053	51856
4527	64068	51843
4528	64081	51828
4529	64095	51814
4530	64109	51800
4531	64125	51787
4532	64141	51774
4533	64156	51760
4534	64169	51746
4535	64184	51732
4536	64198	51718
4537	64212	51703
4538	64226	51689
4539	64241	51675
4540	64256	51662
4541	64270	51648
4542	64284	51634
4543	64297	51619
4544	64312	51605
4545	64326	51591
4546	64340	51577
4547	64354	51562
4548	64369	51549
4549	64384	51535
4550	64397	51520
4551	64412	51507
4552	64425	51492
4553	64440	51478
4554	64455	51465
4555	64469	51451
4556	64484	51437
4557	64500	51424
4558	64513	51410
4559	64528	51396
4560	64543	51382
4561	64558	51369
4562	64572	51355
4563	64587	51341
4564	64601	51327
4565	64616	51314
4566	64631	51300
4567	64644	51285
4568	64659	51271
4569	64673	51258
4570	64688	51244
4571	64701	51229
4572	64716	51215
4573	64730	51201
4574	64744	51187
4575	64758	51172
4576	64772	51158
4577	64785	51143
4578	64800	51129
4579	64814	51116
4580	64829	51102
4581	64844	51088
4582	64859	51075
4583	64873	51061
4584	64888	51047
4585	64900	51031
4586	64914	51017
4587	64928	51003
4588	64943	50989
4589	64980	50993
4590	65011	50992
4591	65026	50978
4592	65040	50964
4593	65055	50951
4594	65070	50938
4595	65100	50935
4596	65117	50923
4597	65132	50910
4598	65146	50895
4599	65160	50881
4600	65180	50872
4601	65221	50879
4602	65236	50865
4603	65251	50851
4604	65265	50837
4605	65294	50834
4606	65322	50831
4607	65336	50817
4608	65351	50803
4609	65365	50789
4610	65377	50773
4611	65391	50759
4612	65419	50755
4613	65442	50748
4614	65457	50735
4615	65472	50721
4616	65502	50719
4617	65515	50704
4618	65530	50690
4619	65544	50676
4620	65558	50662
4621	65574	50649
4622	65589	50635
4623	65611	50627
4624	65626	50613
4625	65640	50599
4626	65653	50584
4627	65667	50570
4628	65681	50555
4629	65696	50542
4630	65709	50527
4631	65723	50513
4632	65736	50497
4633	65749	50483
4634	65763	50467
4635	65777	50453
4636	65789	50438
4637	65803	50423
4638	65817	50409
4639	65832	50395
4640	65845	50380
4641	65859	50366
4642	65872	50351
4643	65887	50337
4644	65900	50322
4645	65914	50308
4646	65928	50294
4647	65942	50279
4648	65957	50265
4649	65971	50251
4650	65985	50237
4651	65997	50222
4652	66012	50207
4653	66025	50192
4654	66038	50177
4655	66050	50162
4656	66064	50148
4657	66077	50132
4658	66090	50117
4659	66104	50103
4660	66118	50088
4661	66131	50074
4662	66146	50060
4663	66160	50046
4664	66175	50032
4665	66189	50017
4666	66204	50004
4667	66216	49988
4668	66229	49973
4669	66244	49959
4670	66258	49945
4671	66272	49931
4672	66286	49916
4673	66299	49902
4674	66313	49887
4675	66326	49872
4676	66339	49857
4677	66352	49842
4678	66367	49828
4679	66381	49814
4680	66394	49799
4681	66409	49785
4682	66423	49771
4683	66437	49756
4684	66450	49741
4685	66462	49726
4686	66477	49712
4687	66491	49698
4688	66506	49684
4689	66520	49670
4690	66535	49657
4691	66549	49642
4692	66563	49627
4693	66577	49613
4694	66591	49599
4695	66604	49584
4696	66617	49569
4697	66631	49555
4698	66644	49539
4699	66659	49526
4700	66672	49511
4701	66686	49497
4702	66698	49481
4703	66713	49467
4704	66726	49452
4705	66740	49438
4706	66754	49424
4707	66770	49411
4708	66784	49396
4709	66798	49382
4710	66812	49367
4711	66826	49353
4712	66840	49339
4713	66855	49325
4714	66869	49311
4715	66882	49296
4716	66896	49282
4717	66909	49267
4718	66924	49253
4719	66938	49239
4720	66953	49226
4721	66968	49212
4722	66983	49198
4723	66996	49183
4724	67012	49170
4725	67026	49156
4726	67040	49142
4727	67055	49128
4728	67071	49115
4729	67086	49101
4730	67099	49087
4731	67112	49072
4732	67126	49057
4733	67141	49044
4734	67156	49030
4735	67170	49016
4736	67185	49003
4737	67200	48989
4738	67215	48975
4739	67228	48960
4740	67242	48945
4741	67256	48931
4742	67268	48916
4743	67281	48901
4744	67295	48886
4745	67308	48871
4746	67323	48857
4747	67336	48843
4748	67349	48828
4749	67364	48814
4750	67381	48801
4751	67394	48787
4752	67409	48773
4753	67424	48759
4754	67439	48746
4755	67452	48731
4756	67466	48717
4757	67479	48702
4758	67493	48687
4759	67507	48673
4760	67521	48659
4761	67536	48645
4762	67551	48632
4763	67566	48618
4764	67581	48604
4765	67594	48589
4766	67608	48575
4767	67622	48560
4768	67637	48547
4769	67651	48533
4770	67666	48519
4771	67682	48506
4772	67697	48492
4773	67713	48480
4774	67728	48466
4775	67742	48452
4776	67757	48438
4777	67771	48424
4778	67786	48410
4779	67803	48398
4780	67818	48384
