iter	Logloss
2927	0.1241469299
2928	0.1241436612
2929	0.1241339
2930	0.1241306547
2931	0.1241239213
2932	0.1241037758
2933	0.1240922367
2934	0.1240890729
2935	0.1240842034
2936	0.1240772283
2937	0.1240719373
2938	0.124058615
2939	0.1240475396
2940	0.1240456627
2941	0.1240421121
2942	0.1240398546
2943	0.1240353939
2944	0.1240269661
2945	0.1240223928
2946	0.1240157765
2947	0.1240122544
2948	0.1240061237
2949	0.1239891224
2950	0.1239810042
2951	0.1239767699
2952	0.1239721494
2953	0.1239650078
2954	0.1239630991
2955	0.123959646
2956	0.1239519509
2957	0.1239456468
2958	0.1239313948
2959	0.1239188047
2960	0.1239118328
2961	0.123909465
2962	0.1239041184
2963	0.1238969528
2964	0.1238789289
2965	0.1238742886
2966	0.1238589867
2967	0.1238521592
2968	0.1238504551
2969	0.123846314
2970	0.1238427704
2971	0.1238321236
2972	0.1238262907
2973	0.1238143618
2974	0.1238105305
2975	0.1238029804
2976	0.1237948044
2977	0.1237892974
2978	0.1237864862
2979	0.1237765154
2980	0.1237735342
2981	0.1237716026
2982	0.123762131
2983	0.1237597664
2984	0.1237550171
2985	0.1237485491
2986	0.1237420889
2987	0.1237361535
2988	0.1237302878
2989	0.123728369
2990	0.1237189568
2991	0.1237123775
2992	0.1237065454
2993	0.1236906564
2994	0.1236810371
2995	0.1236681625
2996	0.1236646524
2997	0.123654432
2998	0.1236508372
2999	0.1236432272
3000	0.1236382863
3001	0.123632306
3002	0.1236303441
3003	0.1236265232
3004	0.1236189237
3005	0.1236125644
3006	0.1236087946
3007	0.1236036445
3008	0.1236001233
3009	0.1235986285
3010	0.1235955459
3011	0.1235928048
3012	0.1235880457
3013	0.1235828326
3014	0.1235803402
3015	0.1235753798
3016	0.1235713207
3017	0.1235667204
3018	0.1235628381
3019	0.1235557011
3020	0.1235432213
3021	0.1235407102
3022	0.1235361339
3023	0.1235276116
3024	0.1235203157
3025	0.1235133855
3026	0.123510091
3027	0.1235066874
3028	0.1235033834
3029	0.1235016594
3030	0.1234982322
3031	0.1234926526
3032	0.1234887687
3033	0.1234857992
3034	0.1234786734
3035	0.1234757647
3036	0.1234721813
3037	0.1234692647
3038	0.1234651691
3039	0.123460962
3040	0.123455864
3041	0.1234419212
3042	0.1234386313
3043	0.1234361989
3044	0.123430672
3045	0.1234239867
3046	0.1234207475
3047	0.1234088372
3048	0.1233973585
3049	0.1233893512
3050	0.1233773245
3051	0.1233740485
3052	0.1233705047
3053	0.1233676728
3054	0.1233621426
3055	0.1233556799
3056	0.1233476906
3057	0.1233436525
3058	0.1233383969
3059	0.1233258245
3060	0.1233191692
3061	0.1233157223
3062	0.1233122232
3063	0.1233084256
3064	0.1233067899
3065	0.1233036246
3066	0.1233010137
3067	0.1232915848
3068	0.1232866661
3069	0.1232832772
3070	0.1232798467
3071	0.1232662381
3072	0.1232620825
3073	0.1232587278
3074	0.1232560111
3075	0.1232496087
3076	0.1232460662
3077	0.1232362886
3078	0.1232340085
3079	0.1232309636
3080	0.123229417
3081	0.123226505
3082	0.1232126947
3083	0.1232063321
3084	0.1232022743
3085	0.1231929569
3086	0.123187352
3087	0.1231830224
3088	0.1231755717
3089	0.1231740235
3090	0.1231711211
3091	0.1231658459
3092	0.1231606434
3093	0.1231448198
3094	0.1231372702
3095	0.1231319414
3096	0.123128812
3097	0.1231250659
3098	0.1231215447
3099	0.1231047516
3100	0.1231018584
3101	0.1230982004
3102	0.1230913642
3103	0.1230868021
3104	0.1230854729
3105	0.1230722032
3106	0.123067024
3107	0.1230623131
3108	0.1230562194
3109	0.1230521164
3110	0.123049248
3111	0.1230438355
3112	0.1230380767
3113	0.123032523
3114	0.1230220705
3115	0.1230189108
3116	0.1230164343
3117	0.1230073002
3118	0.1229985275
3119	0.1229868186
3120	0.1229756739
3121	0.1229712625
3122	0.1229630429
3123	0.1229600443
3124	0.1229535738
3125	0.1229460877
3126	0.1229298431
3127	0.1229261829
3128	0.1229124339
3129	0.1229048803
3130	0.1228991819
3131	0.12289474
3132	0.122882909
3133	0.1228792932
3134	0.1228732777
3135	0.1228615483
3136	0.1228558371
3137	0.1228419563
3138	0.1228333285
3139	0.1228314359
3140	0.1228246525
3141	0.1228145259
3142	0.1228007941
3143	0.1227966676
3144	0.1227938993
3145	0.1227893745
3146	0.1227864282
3147	0.1227788887
3148	0.1227761089
3149	0.1227728825
3150	0.1227689111
3151	0.1227639923
3152	0.1227613106
3153	0.1227586902
3154	0.1227485128
3155	0.1227399205
3156	0.12272815
3157	0.1227257606
3158	0.1227213742
3159	0.1227191078
3160	0.1227042713
3161	0.1227009231
3162	0.1226929588
3163	0.1226885166
3164	0.1226849646
3165	0.122681309
3166	0.1226788254
3167	0.1226695031
3168	0.1226628432
3169	0.1226538852
3170	0.1226500408
3171	0.1226470895
3172	0.1226405397
3173	0.1226338193
3174	0.1226325291
3175	0.1226256537
3176	0.1226207997
3177	0.1226081573
3178	0.1226003492
3179	0.1225964955
3180	0.1225879846
3181	0.1225849852
3182	0.1225811296
3183	0.1225776896
3184	0.1225770961
3185	0.1225741967
3186	0.1225616071
3187	0.1225586433
3188	0.1225558335
3189	0.1225493576
3190	0.1225475941
3191	0.1225437208
3192	0.1225414851
3193	0.1225363734
3194	0.1225352279
3195	0.1225343266
3196	0.1225301642
3197	0.1225277012
3198	0.1225239754
3199	0.1225220353
3200	0.1225211223
3201	0.1225190907
3202	0.1225152097
3203	0.1225134468
3204	0.1225046324
3205	0.1224973166
3206	0.1224870911
3207	0.1224844513
3208	0.1224798039
3209	0.1224719718
3210	0.1224678473
3211	0.1224630754
3212	0.1224549817
3213	0.1224508528
3214	0.1224475997
3215	0.122446
3216	0.1224395245
3217	0.122435542
3218	0.1224298736
3219	0.1224267723
3220	0.1224213047
3221	0.1224187123
3222	0.1224099748
3223	0.1224076947
3224	0.1224036993
3225	0.1224006498
3226	0.1223952765
3227	0.1223915552
3228	0.1223848068
3229	0.1223845084
3230	0.1223820079
3231	0.1223761689
3232	0.1223691799
3233	0.1223669611
3234	0.1223637676
3235	0.1223609107
3236	0.122350108
3237	0.1223479407
3238	0.1223465811
3239	0.1223433903
3240	0.1223403353
3241	0.1223362906
3242	0.1223332035
3243	0.1223312808
3244	0.1223262018
3245	0.1223197855
3246	0.1223164142
3247	0.1223123981
3248	0.1223095204
3249	0.1223075259
3250	0.1223026793
3251	0.1223012039
3252	0.1222931728
3253	0.1222896726
3254	0.1222864644
3255	0.1222847279
3256	0.1222772928
3257	0.1222727162
3258	0.1222695969
3259	0.1222682364
3260	0.1222640879
3261	0.1222574861
3262	0.1222562904
3263	0.1222542902
3264	0.1222522106
3265	0.1222489433
3266	0.1222440137
3267	0.1222399434
3268	0.1222367227
3269	0.1222350554
3270	0.1222287426
3271	0.122224296
3272	0.122221047
3273	0.1222196756
3274	0.1222189189
3275	0.1222164691
3276	0.1222160587
3277	0.1222101737
3278	0.1222053956
3279	0.1222002027
3280	0.1221962986
3281	0.1221921185
3282	0.1221885128
3283	0.122186891
3284	0.1221790878
3285	0.1221759477
3286	0.1221722783
3287	0.1221692756
3288	0.1221558293
3289	0.1221391384
3290	0.1221351896
3291	0.1221240499
3292	0.1221232695
3293	0.1221139145
3294	0.1221078162
3295	0.1220998919
3296	0.1220923113
3297	0.1220911312
3298	0.1220840353
3299	0.1220798149
3300	0.1220715733
3301	0.1220650978
3302	0.1220634599
3303	0.1220571774
3304	0.1220555281
3305	0.1220547052
3306	0.1220520311
3307	0.122042357
3308	0.1220416445
3309	0.1220323797
3310	0.12202731
3311	0.1220231201
3312	0.1220162934
3313	0.1220083874
3314	0.1220012044
3315	0.1219962155
3316	0.1219940474
3317	0.1219913387
3318	0.1219838175
3319	0.121979917
3320	0.1219771298
3321	0.1219743295
3322	0.1219724279
3323	0.1219678901
3324	0.1219643372
3325	0.1219618007
3326	0.1219572277
3327	0.1219553964
3328	0.1219537473
3329	0.1219527345
3330	0.1219448111
3331	0.1219432368
3332	0.1219418389
3333	0.1219344973
3334	0.1219299246
3335	0.1219276614
3336	0.1219217175
3337	0.1219170666
3338	0.121911226
3339	0.1219095699
3340	0.1219075574
3341	0.1219044639
3342	0.1219020536
3343	0.1218996356
3344	0.1218953713
3345	0.1218938359
3346	0.1218878125
3347	0.1218849757
3348	0.1218829068
3349	0.1218808248
3350	0.1218780035
3351	0.1218739951
3352	0.1218669474
3353	0.1218611246
3354	0.1218585407
3355	0.1218475601
3356	0.1218450846
3357	0.1218436127
3358	0.121834974
3359	0.1218311544
3360	0.121827801
3361	0.1218224237
3362	0.1218177646
3363	0.1218144924
3364	0.1218073976
3365	0.1218053196
3366	0.1217969401
3367	0.1217940208
3368	0.1217916573
3369	0.1217825203
3370	0.1217733122
3371	0.1217687544
3372	0.1217597648
3373	0.1217568594
3374	0.1217539234
3375	0.1217498523
3376	0.1217389069
3377	0.1217340009
3378	0.1217320292
3379	0.1217293971
3380	0.1217277916
3381	0.1217226527
3382	0.1217165189
3383	0.1217131713
3384	0.1217091239
3385	0.1217071748
3386	0.1217064571
3387	0.1217045694
3388	0.1217025817
3389	0.1216914964
3390	0.1216863978
3391	0.1216829382
3392	0.1216802333
3393	0.1216756981
3394	0.1216725728
3395	0.1216695385
3396	0.1216672347
3397	0.1216653846
3398	0.1216600554
3399	0.1216579481
3400	0.1216545699
3401	0.1216530928
3402	0.1216499361
3403	0.1216477579
3404	0.1216445392
3405	0.1216391059
3406	0.1216374558
3407	0.1216326951
3408	0.121625618
3409	0.1216194973
3410	0.1216176867
3411	0.12161006
3412	0.1216030963
3413	0.1215988636
3414	0.121591286
3415	0.12158594
3416	0.1215793882
3417	0.1215771877
3418	0.1215730801
3419	0.1215686359
3420	0.1215664171
3421	0.1215636747
3422	0.1215564583
3423	0.1215512071
3424	0.1215381652
3425	0.1215347334
3426	0.1215319481
3427	0.1215232473
3428	0.121520865
3429	0.1215175765
3430	0.1215146005
3431	0.1215137122
3432	0.1215049885
3433	0.1215019964
3434	0.1214939496
3435	0.1214910205
3436	0.1214897752
3437	0.1214882014
3438	0.1214805995
3439	0.1214766857
3440	0.1214755808
3441	0.1214685936
3442	0.1214637901
3443	0.121460835
3444	0.1214529457
3445	0.1214470893
3446	0.1214409488
3447	0.1214364643
3448	0.1214336815
3449	0.1214282687
3450	0.1214239747
3451	0.1214183734
3452	0.1214163478
3453	0.121414096
3454	0.1214083236
3455	0.1213982138
3456	0.1213865645
3457	0.1213824239
3458	0.1213806253
3459	0.1213702082
3460	0.1213642229
3461	0.121361215
3462	0.121356936
3463	0.12135216
3464	0.1213502056
3465	0.1213441328
3466	0.1213349966
3467	0.1213242536
3468	0.1213221223
3469	0.1213190054
3470	0.1213170003
3471	0.1213145891
3472	0.1213105305
3473	0.1213029316
3474	0.1212951355
3475	0.1212889148
3476	0.1212778726
3477	0.1212745449
3478	0.1212665253
3479	0.1212620182
3480	0.1212615716
3481	0.1212580408
3482	0.1212533319
3483	0.1212499763
3484	0.1212482428
3485	0.1212460572
3486	0.1212384496
3487	0.1212311478
3488	0.1212286813
3489	0.1212262263
3490	0.1212207928
3491	0.1212189969
3492	0.1212144903
3493	0.1212119519
3494	0.121209447
3495	0.1212084157
3496	0.121201004
3497	0.1211988705
3498	0.1211976209
3499	0.1211970773
3500	0.1211945035
3501	0.1211918267
3502	0.1211913272
3503	0.1211861869
3504	0.1211856845
3505	0.1211785199
3506	0.1211745445
3507	0.1211645557
3508	0.1211585462
3509	0.1211558448
3510	0.121154586
3511	0.1211513064
3512	0.1211494737
3513	0.1211478043
3514	0.1211404182
3515	0.1211383266
3516	0.1211353713
3517	0.1211318452
3518	0.1211299885
3519	0.1211274248
3520	0.1211236199
3521	0.1211205183
3522	0.1211180417
3523	0.1211153608
3524	0.1211112873
3525	0.1211050679
3526	0.1211047824
3527	0.1210968838
3528	0.1210921585
3529	0.1210885018
3530	0.1210812125
3531	0.1210768888
3532	0.1210741179
3533	0.1210724833
3534	0.1210694324
3535	0.1210657155
3536	0.1210613747
3537	0.1210535739
3538	0.1210506303
3539	0.1210440107
3540	0.1210380813
3541	0.1210350715
3542	0.1210325601
3543	0.121028795
3544	0.1210232683
3545	0.1210205291
3546	0.1210172076
3547	0.1210145275
3548	0.1210126762
3549	0.1210111531
3550	0.1210056744
3551	0.1210040929
3552	0.1210025518
3553	0.1210014782
3554	0.1209995913
3555	0.1209972027
3556	0.120992754
3557	0.1209862292
3558	0.120984551
3559	0.1209804107
3560	0.1209768399
3561	0.1209748682
3562	0.120969862
3563	0.1209594143
3564	0.1209573509
3565	0.1209565269
3566	0.1209544367
3567	0.1209539002
3568	0.1209503765
3569	0.1209492106
3570	0.1209456727
3571	0.1209446534
3572	0.1209383926
3573	0.1209361597
3574	0.1209347521
3575	0.1209335267
3576	0.1209310488
3577	0.1209263456
3578	0.120920817
3579	0.1209159066
3580	0.1209126298
3581	0.1209068999
3582	0.1209034666
3583	0.1208987991
3584	0.1208953849
3585	0.1208895392
3586	0.1208879136
3587	0.1208828923
3588	0.1208792493
3589	0.1208743877
3590	0.1208715232
3591	0.1208680439
3592	0.1208647101
3593	0.1208625437
3594	0.1208580494
3595	0.1208527045
3596	0.1208416187
3597	0.1208289825
3598	0.1208252599
3599	0.1208211024
3600	0.1208180539
3601	0.1208137894
3602	0.1208041815
3603	0.1208008115
3604	0.1207956309
3605	0.120789084
3606	0.12078502
3607	0.1207816977
3608	0.120772186
3609	0.1207636653
3610	0.1207582427
3611	0.1207569269
3612	0.120752221
3613	0.1207426804
3614	0.120738075
3615	0.1207348968
3616	0.1207299707
3617	0.1207274957
3618	0.1207223358
3619	0.1207199584
3620	0.120718304
3621	0.1207142288
3622	0.1207130334
3623	0.1207100912
3624	0.1207064618
3625	0.1207036392
3626	0.1206910869
3627	0.1206862311
3628	0.1206839439
3629	0.1206796889
3630	0.1206745856
3631	0.1206726003
3632	0.1206696284
3633	0.1206558696
3634	0.120653217
3635	0.1206512405
3636	0.1206483819
3637	0.1206417509
3638	0.1206361286
3639	0.1206334866
3640	0.1206304052
3641	0.1206234224
3642	0.1206213526
3643	0.1206189213
3644	0.1206158559
3645	0.1206077769
3646	0.1206051467
3647	0.1206004508
3648	0.1205982012
3649	0.1205967595
3650	0.1205939029
3651	0.12057618
3652	0.1205713918
3653	0.1205654419
3654	0.1205589888
3655	0.1205537684
3656	0.1205517654
3657	0.1205473273
3658	0.1205458911
3659	0.1205439715
3660	0.1205425072
3661	0.1205340301
3662	0.1205297587
3663	0.1205269824
3664	0.1205241914
3665	0.1205210203
3666	0.1205200201
3667	0.1205178732
3668	0.1205117307
3669	0.1205094599
3670	0.1205038082
3671	0.1205004109
3672	0.1204944436
3673	0.1204885009
3674	0.120484208
3675	0.1204814538
3676	0.120472008
3677	0.1204704323
3678	0.1204635307
3679	0.1204565642
3680	0.1204523073
3681	0.1204486795
3682	0.1204472272
3683	0.1204395466
3684	0.1204308521
3685	0.1204288093
3686	0.1204238927
3687	0.1204141699
3688	0.1204095345
3689	0.12040562
3690	0.1204003078
3691	0.1203950359
3692	0.1203920449
3693	0.1203883945
3694	0.1203804605
3695	0.1203764095
3696	0.1203729741
3697	0.1203692902
3698	0.1203665878
3699	0.1203602774
3700	0.1203574946
3701	0.1203558649
3702	0.1203522227
3703	0.1203468475
3704	0.1203422187
3705	0.1203408936
3706	0.1203370653
3707	0.120332689
3708	0.1203271926
3709	0.1203241087
3710	0.120318197
3711	0.120315743
3712	0.1203109139
3713	0.1203094087
3714	0.1203018796
3715	0.120297718
3716	0.1202860846
3717	0.120282802
3718	0.1202773285
3719	0.1202740923
3720	0.1202707332
3721	0.1202694768
3722	0.1202673473
3723	0.1202649468
3724	0.1202636253
3725	0.1202602403
3726	0.1202596981
3727	0.1202550376
3728	0.120252594
3729	0.1202452657
3730	0.120242624
3731	0.1202340889
3732	0.1202311499
3733	0.1202306747
3734	0.1202267064
3735	0.1202209203
3736	0.1202196655
3737	0.1202179467
3738	0.1202168001
3739	0.1202139421
3740	0.1202087356
3741	0.1202063176
3742	0.1202012675
3743	0.1201982223
3744	0.1201915319
3745	0.1201889643
3746	0.1201874815
3747	0.1201827632
3748	0.1201793058
3749	0.1201767679
3750	0.1201754238
3751	0.1201732061
3752	0.1201717033
3753	0.1201696186
3754	0.1201677339
3755	0.120164617
3756	0.1201589917
3757	0.1201579432
3758	0.1201557971
3759	0.1201519939
3760	0.1201467511
3761	0.1201454127
3762	0.1201412364
3763	0.1201361504
3764	0.120133761
3765	0.1201332733
3766	0.1201296403
3767	0.1201268804
3768	0.120123439
3769	0.1201218589
3770	0.1201205403
3771	0.1201158594
3772	0.1201135992
3773	0.1201129093
3774	0.1201096663
3775	0.1201076445
3776	0.1201022129
3777	0.1200982947
3778	0.1200968023
3779	0.1200936026
3780	0.1200895465
3781	0.1200828212
3782	0.1200787539
3783	0.1200751476
3784	0.12007177
3785	0.1200685182
3786	0.1200657667
3787	0.1200595632
3788	0.1200582613
3789	0.1200556376
3790	0.1200522723
3791	0.12004859
3792	0.1200462728
3793	0.1200429118
3794	0.1200402055
3795	0.1200393301
3796	0.1200359606
3797	0.1200311958
3798	0.1200286301
3799	0.1200251361
3800	0.1200216021
3801	0.1200162809
3802	0.120013904
3803	0.1200129689
3804	0.120011352
3805	0.1200100763
3806	0.1200055444
3807	0.1200028191
3808	0.1200017594
3809	0.1199977376
3810	0.1199947134
3811	0.1199934518
3812	0.11999229
3813	0.1199878063
3814	0.1199816186
3815	0.1199802693
3816	0.1199781543
3817	0.1199720203
3818	0.1199677486
3819	0.1199658388
3820	0.1199594514
3821	0.1199503008
3822	0.1199478109
3823	0.1199458902
3824	0.1199395635
3825	0.11993456
3826	0.1199310499
3827	0.1199262565
3828	0.1199229791
3829	0.119919963
3830	0.1199114851
3831	0.1199089023
3832	0.1199075549
3833	0.1199004113
3834	0.1198956746
3835	0.1198903852
3836	0.119887155
3837	0.1198818155
3838	0.1198762777
3839	0.1198731229
3840	0.1198704403
3841	0.1198678897
3842	0.1198665077
3843	0.1198652139
3844	0.1198634341
3845	0.1198601246
3846	0.1198557854
3847	0.1198514671
3848	0.1198470244
3849	0.1198460116
3850	0.1198430887
3851	0.1198401269
3852	0.1198382162
3853	0.1198358192
3854	0.1198309392
3855	0.1198287721
3856	0.1198224719
3857	0.1198206095
3858	0.1198126046
3859	0.1198120646
3860	0.1198116444
3861	0.1198096046
3862	0.1198043578
3863	0.1198010674
3864	0.1197985052
3865	0.1197950006
3866	0.1197909227
3867	0.1197901835
3868	0.1197882031
3869	0.1197856546
3870	0.1197819004
3871	0.119775165
3872	0.1197741004
3873	0.1197704746
3874	0.1197697814
3875	0.119766668
3876	0.1197634416
3877	0.1197617027
3878	0.1197606261
3879	0.1197584079
3880	0.1197553139
3881	0.1197546643
3882	0.1197508826
3883	0.1197488016
3884	0.1197456597
3885	0.119742427
3886	0.1197411573
3887	0.1197364829
3888	0.1197317538
3889	0.119729196
3890	0.1197264562
3891	0.119724808
3892	0.1197223189
3893	0.1197153334
3894	0.1197131803
3895	0.1197019836
3896	0.1197001975
3897	0.1196979117
3898	0.1196965234
3899	0.1196921537
3900	0.1196917992
3901	0.1196895101
3902	0.1196883117
3903	0.1196866422
3904	0.119685179
3905	0.1196845657
3906	0.1196823507
3907	0.1196799886
3908	0.1196743524
3909	0.1196723791
3910	0.1196687104
3911	0.1196638862
3912	0.1196617034
3913	0.11966005
3914	0.1196576786
3915	0.1196534789
3916	0.119651501
3917	0.1196498833
3918	0.1196487386
3919	0.1196451574
3920	0.1196414054
3921	0.1196393986
3922	0.1196328534
3923	0.1196290872
3924	0.1196238136
3925	0.1196220763
3926	0.119618651
3927	0.1196159469
3928	0.1196128191
3929	0.1196102224
3930	0.1196080467
3931	0.1196004328
3932	0.1195969355
3933	0.1195922961
3934	0.1195897691
3935	0.119587347
3936	0.119580443
3937	0.1195778495
3938	0.1195675245
3939	0.119565097
3940	0.1195639755
3941	0.1195620599
3942	0.1195591112
3943	0.1195580488
3944	0.1195533262
3945	0.1195506892
3946	0.1195486526
3947	0.1195478908
3948	0.1195451423
3949	0.1195407347
3950	0.1195339219
3951	0.1195305489
3952	0.1195280219
3953	0.1195263598
3954	0.1195193716
3955	0.1195149106
3956	0.1195124343
3957	0.1195072479
3958	0.1195054504
3959	0.1195008935
3960	0.1194988273
3961	0.1194973627
3962	0.1194931126
3963	0.1194866028
3964	0.1194784431
3965	0.1194757857
3966	0.119475232
3967	0.1194747113
3968	0.1194718691
3969	0.1194659298
3970	0.1194641432
3971	0.1194556296
3972	0.1194510558
3973	0.1194480049
3974	0.1194463812
3975	0.1194407948
3976	0.1194366624
3977	0.1194338635
3978	0.1194309079
3979	0.1194262614
3980	0.1194230107
3981	0.1194223118
3982	0.1194197456
3983	0.1194114587
3984	0.1194076173
3985	0.1194027993
3986	0.1193999863
3987	0.1193949964
3988	0.1193922255
3989	0.1193874618
3990	0.119384364
3991	0.1193730278
3992	0.1193581562
3993	0.1193544884
3994	0.1193512377
3995	0.1193478287
3996	0.1193457617
3997	0.1193436424
3998	0.1193418342
3999	0.1193350729
4000	0.1193294988
4001	0.1193230689
4002	0.1193186883
4003	0.1193173864
4004	0.1193096839
4005	0.1193052665
4006	0.1193037706
4007	0.1192910715
4008	0.1192852034
4009	0.119282899
4010	0.1192799759
4011	0.1192787222
4012	0.1192781767
4013	0.1192759601
4014	0.1192720688
4015	0.1192662089
4016	0.1192635288
4017	0.1192590248
4018	0.1192567332
4019	0.1192549545
4020	0.1192537302
4021	0.1192520515
4022	0.1192466978
4023	0.1192445763
4024	0.1192419641
4025	0.1192402055
4026	0.1192378469
4027	0.1192352194
4028	0.1192332745
4029	0.1192312595
4030	0.1192264549
4031	0.119220365
4032	0.119217323
4033	0.1192109359
4034	0.1192091103
4035	0.1192049536
4036	0.1192026269
4037	0.1192010479
4038	0.1191988732
4039	0.1191967795
4040	0.1191944942
4041	0.1191924771
4042	0.1191899678
4043	0.1191842529
4044	0.1191831289
4045	0.1191819905
4046	0.1191804949
4047	0.1191791207
4048	0.1191776736
4049	0.1191754066
4050	0.1191705581
4051	0.1191670521
4052	0.1191621562
4053	0.1191598304
4054	0.1191552792
4055	0.1191531639
4056	0.1191452184
4057	0.1191432255
4058	0.1191298583
4059	0.119127891
4060	0.1191239967
4061	0.1191222689
4062	0.1191203126
4063	0.1191184709
4064	0.119117127
4065	0.1191152183
4066	0.119114645
4067	0.119111375
4068	0.1191091644
4069	0.1191059671
4070	0.119103957
4071	0.1191027151
4072	0.1191011639
4073	0.1190992391
4074	0.1190977519
4075	0.11909568
4076	0.1190902326
4077	0.1190868598
4078	0.119085292
4079	0.1190824443
4080	0.1190815727
4081	0.119079877
4082	0.119078013
4083	0.1190756452
4084	0.1190734223
4085	0.1190708291
4086	0.1190684305
4087	0.1190646033
4088	0.1190624414
4089	0.1190605768
4090	0.1190563992
4091	0.1190525131
4092	0.1190487548
4093	0.1190457835
4094	0.1190427935
4095	0.1190401614
4096	0.1190379121
4097	0.1190338075
4098	0.1190328317
4099	0.1190303394
4100	0.1190286015
4101	0.119026883
4102	0.1190239132
4103	0.1190221994
4104	0.1190203923
4105	0.1190190961
4106	0.1190171642
4107	0.1190143299
4108	0.1190122882
4109	0.1190111512
4110	0.1190102089
4111	0.1190080054
4112	0.1190070577
4113	0.1190033477
4114	0.1190024689
4115	0.1190010757
4116	0.1189996057
4117	0.1189951096
4118	0.1189885641
4119	0.1189865159
4120	0.1189862289
4121	0.118982157
4122	0.1189801235
4123	0.1189761933
4124	0.1189746938
4125	0.1189733388
4126	0.1189720208
4127	0.1189716151
4128	0.1189638037
4129	0.1189576035
4130	0.1189565007
4131	0.1189545307
4132	0.1189503852
4133	0.11894124
4134	0.1189362883
4135	0.118933124
4136	0.1189307423
4137	0.118924678
4138	0.1189199156
4139	0.1189184873
4140	0.1189173339
4141	0.1189158837
4142	0.118914617
4143	0.118911808
4144	0.1189101377
4145	0.1189075287
4146	0.1189051811
4147	0.1189049037
4148	0.1189018985
4149	0.1189006138
4150	0.1189003846
4151	0.1188985149
4152	0.118897935
4153	0.1188970419
4154	0.1188935803
4155	0.1188922185
4156	0.1188911558
4157	0.1188883525
4158	0.1188858367
4159	0.1188817594
4160	0.1188797825
4161	0.1188733455
4162	0.1188688139
4163	0.1188657543
4164	0.1188643684
4165	0.1188628415
4166	0.1188537976
4167	0.1188511456
4168	0.1188488489
4169	0.1188472816
4170	0.1188424941
4171	0.1188416991
4172	0.1188387081
4173	0.1188344092
4174	0.118831174
4175	0.1188290378
4176	0.1188215531
4177	0.1188205874
4178	0.1188150196
4179	0.118812582
4180	0.1188117125
4181	0.1188100117
4182	0.1188051635
4183	0.1188006398
4184	0.1187955235
4185	0.1187932922
4186	0.118791635
4187	0.1187889096
4188	0.1187857366
4189	0.118785278
4190	0.1187807241
4191	0.1187745579
4192	0.1187731511
4193	0.118771374
4194	0.1187705026
4195	0.118770043
4196	0.1187646879
4197	0.1187608239
4198	0.1187530409
4199	0.1187502158
4200	0.118748291
4201	0.1187460284
4202	0.1187442641
4203	0.1187432115
4204	0.1187375317
4205	0.1187347194
4206	0.1187333821
4207	0.1187275249
4208	0.1187261778
4209	0.1187242077
4210	0.1187200748
4211	0.1187170162
4212	0.1187147285
4213	0.1187133092
4214	0.1187093476
4215	0.1187081601
4216	0.1187058086
4217	0.1187018141
4218	0.1186998643
4219	0.1186977705
4220	0.1186973722
4221	0.1186947275
4222	0.1186901316
4223	0.1186865245
4224	0.1186851779
4225	0.1186836202
4226	0.1186785807
4227	0.118673399
4228	0.1186690249
4229	0.1186673576
4230	0.118664462
4231	0.1186628148
4232	0.1186612178
4233	0.1186576723
4234	0.1186549465
4235	0.1186512497
4236	0.118650128
4237	0.1186468419
4238	0.1186463029
4239	0.1186424705
4240	0.1186407403
4241	0.1186366283
4242	0.1186312199
4243	0.1186297122
4244	0.1186268891
4245	0.1186234074
4246	0.1186202131
4247	0.1186185058
4248	0.1186099873
4249	0.1186075723
4250	0.118605717
4251	0.118600932
4252	0.1185978255
4253	0.1185966004
4254	0.1185952955
4255	0.1185938811
4256	0.1185912318
4257	0.118589641
4258	0.1185876146
4259	0.1185844658
4260	0.118581525
4261	0.1185778561
4262	0.118574598
4263	0.118571888
4264	0.1185701662
4265	0.1185628112
4266	0.1185608469
4267	0.1185583632
4268	0.1185526251
4269	0.118550896
4270	0.1185481317
4271	0.1185414238
4272	0.1185391576
4273	0.1185367745
4274	0.1185299304
4275	0.1185258506
4276	0.1185244797
4277	0.1185220882
4278	0.1185201424
4279	0.1185183078
4280	0.118516443
4281	0.1185084602
4282	0.1185071899
4283	0.1185062245
4284	0.1185049948
4285	0.1185003648
4286	0.1184947586
4287	0.1184925093
4288	0.118490491
4289	0.1184883044
4290	0.118481614
4291	0.1184799096
4292	0.1184760366
4293	0.1184731113
4294	0.1184705999
4295	0.118466789
4296	0.118465859
4297	0.1184592642
4298	0.1184549836
4299	0.1184496623
4300	0.1184455912
4301	0.1184429662
4302	0.1184403253
4303	0.1184345856
4304	0.1184289338
4305	0.1184258349
4306	0.1184204529
4307	0.1184185216
4308	0.1184173527
4309	0.1184139061
4310	0.1184112503
4311	0.1184063759
4312	0.1184032127
4313	0.1184011969
4314	0.1184001092
4315	0.1183968819
4316	0.1183929721
4317	0.1183824163
4318	0.1183807556
4319	0.1183748174
4320	0.1183731098
4321	0.118370703
4322	0.1183695534
4323	0.1183658951
4324	0.11836273
4325	0.1183598652
4326	0.1183581112
4327	0.118357175
4328	0.1183551908
4329	0.1183475671
4330	0.1183470707
4331	0.1183453552
4332	0.1183450756
4333	0.1183442132
4334	0.1183421903
4335	0.1183402718
4336	0.1183386402
4337	0.1183338525
4338	0.1183322648
4339	0.1183294476
